,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
4642288,Brasil,,,76,,,,2022-11-04,44,210147125.0,34849063.0,2755,688332,65,34067695.0,93036.0,
4642289,Brasil,,,76,,,,2022-11-05,44,210147125.0,34850373.0,1310,688342,10,34070030.0,92001.0,
4642290,Brasil,,,76,,,,2022-11-06,45,210147125.0,34851450.0,1077,688348,6,34076743.0,86359.0,
4642291,Brasil,,,76,,,,2022-11-07,45,210147125.0,34855492.0,4042,688395,47,34085759.0,81338.0,
4642292,Brasil,,,76,,,,2022-11-08,45,210147125.0,34868153.0,12661,688487,92,34098249.0,81417.0,
4642293,Brasil,,,76,,,,2022-11-09,45,210147125.0,34877559.0,9406,688567,80,34102506.0,86486.0,
4642294,Brasil,,,76,,,,2022-11-10,45,210147125.0,34889576.0,12017,688607,40,34105670.0,95299.0,
4642295,Brasil,,,76,,,,2022-11-11,45,210147125.0,34908198.0,18622,688656,49,34115188.0,104354.0,
4642296,Brasil,,,76,,,,2022-11-12,45,210147125.0,34911937.0,3739,688654,-2,34113176.0,110107.0,
4642297,Brasil,,,76,,,,2022-11-13,46,210147125.0,34912931.0,994,688658,4,34114047.0,110226.0,
4642298,Brasil,,,76,,,,2022-11-14,46,210147125.0,34921054.0,8123,688694,36,34125079.0,107281.0,
4642299,Brasil,,,76,,,,2022-11-15,46,210147125.0,34923127.0,2073,688702,8,34130942.0,103483.0,
4642300,Brasil,,,76,,,,2022-11-16,46,210147125.0,34938073.0,14946,688764,62,34143084.0,106225.0,
4642301,Brasil,,,76,,,,2022-11-17,46,210147125.0,34971043.0,32970,688835,71,34162530.0,119678.0,
4642302,Brasil,,,76,,,,2022-11-18,46,210147125.0,34999495.0,28452,688907,72,34167667.0,142921.0,
4642303,Brasil,,,76,,,,2022-11-19,46,210147125.0,35007209.0,7714,688920,13,34156656.0,161633.0,
4642304,Brasil,,,76,,,,2022-11-20,47,210147125.0,35011534.0,4325,688928,8,34152285.0,170321.0,
4642305,Brasil,,,76,,,,2022-11-21,47,210147125.0,35035294.0,23760,689039,111,34169858.0,176397.0,
4642306,Brasil,,,76,,,,2022-11-22,47,210147125.0,35052152.0,16858,689155,116,34175672.0,187325.0,
4642307,Brasil,,,76,,,,2022-11-23,47,210147125.0,35082036.0,29884,689272,117,34185692.0,207072.0,
4642308,Brasil,,,76,,,,2022-11-24,47,210147125.0,35104673.0,22637,689341,69,34186924.0,228408.0,
4642309,Brasil,,,76,,,,2022-11-25,47,210147125.0,35149503.0,44830,689442,101,34201418.0,258643.0,
4642310,Brasil,,,76,,,,2022-11-26,47,210147125.0,35163004.0,13501,689468,26,34193847.0,279689.0,
4642311,Brasil,,,76,,,,2022-11-27,48,210147125.0,35168201.0,5197,689479,11,34186532.0,292190.0,
4642312,Brasil,,,76,,,,2022-11-28,48,210147125.0,35188586.0,20385,689536,57,34205157.0,293893.0,
4642313,Brasil,,,76,,,,2022-11-29,48,210147125.0,35232625.0,44039,689665,129,34239217.0,303743.0,
4642314,Brasil,,,76,,,,2022-11-30,48,210147125.0,35266159.0,33534,689801,136,34251501.0,324857.0,
4642315,Brasil,,,76,,,,2022-12-01,48,210147125.0,35302137.0,35978,689945,144,34257388.0,354804.0,
4642316,Brasil,,,76,,,,2022-12-02,48,210147125.0,35337546.0,35409,690074,129,34262104.0,385368.0,
4642317,Brasil,,,76,,,,2022-12-03,48,210147125.0,35361773.0,24227,690109,35,34258240.0,413424.0,
4642318,Brasil,,,76,,,,2022-12-04,49,210147125.0,35369105.0,7332,690124,15,34251640.0,427341.0,
4642319,Brasil,,,76,,,,2022-12-05,49,210147125.0,35396191.0,27086,690229,105,34275740.0,430222.0,
4642320,Brasil,,,76,,,,2022-12-06,49,210147125.0,35452099.0,55908,690409,180,34326847.0,434843.0,
4642321,Brasil,,,76,,,,2022-12-07,49,210147125.0,35497781.0,45682,690577,168,34352612.0,454592.0,
4642322,Brasil,,,76,,,,2022-12-08,49,210147125.0,35531716.0,33935,690677,100,34354889.0,486150.0,
4642323,Brasil,,,76,,,,2022-12-09,49,210147125.0,35531716.0,0,690677,0,34340329.0,500710.0,
4642324,Brasil,,,76,,,,2022-12-10,49,210147125.0,35570761.0,39045,690747,70,34369935.0,510079.0,
4642325,Brasil,,,76,,,,2022-12-11,50,210147125.0,35577538.0,6777,690754,7,34384846.0,501938.0,
4642326,Brasil,,,76,,,,2022-12-12,50,210147125.0,35643770.0,66232,691015,261,34436602.0,516153.0,
4642327,Brasil,,,76,,,,2022-12-13,50,210147125.0,35696918.0,53148,691178,163,34480032.0,525708.0,
4642328,Brasil,,,76,,,,2022-12-14,50,210147125.0,35751411.0,54493,691449,271,34503453.0,556509.0,
4642329,Brasil,,,76,,,,2022-12-15,50,210147125.0,35809832.0,58421,691652,203,34527660.0,590520.0,
4642330,Brasil,,,76,,,,2022-12-16,50,210147125.0,35869526.0,59694,691810,158,34542868.0,634849.0,
4642331,Brasil,,,76,,,,2022-12-17,50,210147125.0,35892110.0,22584,691863,53,34541779.0,658468.0,
4642332,Brasil,,,76,,,,2022-12-18,51,210147125.0,35901978.0,9868,691883,20,34553532.0,656563.0,
4642333,Brasil,,,76,,,,2022-12-19,51,210147125.0,35945063.0,43085,692041,158,34609068.0,643954.0,
4642334,Brasil,,,76,,,,2022-12-20,51,210147125.0,36001760.0,56697,692280,239,34663955.0,645525.0,
4642335,Brasil,,,76,,,,2022-12-21,51,210147125.0,36044441.0,42681,692461,181,34690928.0,661052.0,
4642336,Brasil,,,76,,,,2022-12-22,51,210147125.0,36092845.0,48404,692652,191,34712349.0,687844.0,
4642337,Brasil,,,76,,,,2022-12-23,51,210147125.0,36124337.0,31492,692743,91,34722539.0,709055.0,
4642338,Brasil,,,76,,,,2022-12-24,51,210147125.0,36124337.0,0,692743,0,34726009.0,705585.0,
4642339,Brasil,,,76,,,,2022-12-25,52,210147125.0,36124337.0,0,692743,0,34758286.0,673308.0,
4642340,Brasil,,,76,,,,2022-12-26,52,210147125.0,36190389.0,66052,692969,226,34847198.0,650222.0,
4642341,Brasil,,,76,,,,2022-12-27,52,210147125.0,36226287.0,35898,693199,230,34875481.0,657607.0,
4642342,Brasil,,,76,,,,2022-12-28,52,210147125.0,36264721.0,38434,693562,363,34891300.0,679859.0,
4642343,Brasil,,,76,,,,2022-12-29,52,210147125.0,36302415.0,37694,693734,172,34906985.0,701696.0,
4642344,Brasil,,,76,,,,2022-12-30,52,210147125.0,36331281.0,28866,693853,119,34938186.0,699242.0,
4642345,Brasil,,,76,,,,2022-12-31,52,210147125.0,36331281.0,0,693853,0,34958008.0,679420.0,
5676058,Brasil,,,76,,,,2023-01-01,1,210147125.0,36331281.0,0,693853,0,35006153.0,631275.0,
5676059,Brasil,,,76,,,,2023-01-02,1,210147125.0,36362366.0,31085,693981,128,35081933.0,586452.0,
5676060,Brasil,,,76,,,,2023-01-03,1,210147125.0,36390423.0,28057,694192,211,35147500.0,548731.0,
5676061,Brasil,,,76,,,,2023-01-04,1,210147125.0,36423138.0,32715,694411,219,35196324.0,532403.0,
5676062,Brasil,,,76,,,,2023-01-05,1,210147125.0,36450812.0,27674,694569,158,35225196.0,531047.0,
5676063,Brasil,,,76,,,,2023-01-06,1,210147125.0,36477214.0,26402,694779,210,35247755.0,534680.0,
5676064,Brasil,,,76,,,,2023-01-07,1,210147125.0,36488386.0,11172,694806,27,35273694.0,519886.0,
5676065,Brasil,,,76,,,,2023-01-08,2,210147125.0,36490050.0,1664,694817,11,35309644.0,485589.0,
5676066,Brasil,,,76,,,,2023-01-09,2,210147125.0,36511286.0,21236,694917,100,35368526.0,447843.0,
5676067,Brasil,,,76,,,,2023-01-10,2,210147125.0,36552432.0,41146,694985,68,35429017.0,428430.0,
5676068,Brasil,,,76,,,,2023-01-11,2,210147125.0,36578865.0,26433,695088,103,35452373.0,431404.0,
5676069,Brasil,,,76,,,,2023-01-12,2,210147125.0,36597935.0,19070,695236,148,35452985.0,449714.0,
5676070,Brasil,,,76,,,,2023-01-13,2,210147125.0,36620371.0,22436,695314,78,35474747.0,450310.0,
5676071,Brasil,,,76,,,,2023-01-14,2,210147125.0,36624714.0,4343,695338,24,35497700.0,431676.0,
5676072,Brasil,,,76,,,,2023-01-15,3,210147125.0,36628099.0,3385,695343,5,35537579.0,395177.0,
5676073,Brasil,,,76,,,,2023-01-16,3,210147125.0,36640787.0,12688,695410,67,35580516.0,364861.0,
5676074,Brasil,,,76,,,,2023-01-17,3,210147125.0,36665047.0,24260,695524,114,35626058.0,343465.0,
5676075,Brasil,,,76,,,,2023-01-18,3,210147125.0,36677844.0,12797,695615,91,35644368.0,337861.0,
5676076,Brasil,,,76,,,,2023-01-19,3,210147125.0,36698875.0,21031,696087,472,35655371.0,347417.0,
5676077,Brasil,,,76,,,,2023-01-20,3,210147125.0,36712851.0,13976,696188,101,35663851.0,352812.0,
5676078,Brasil,,,76,,,,2023-01-21,3,210147125.0,36717501.0,4650,696254,66,35675028.0,346219.0,
5676079,Brasil,,,76,,,,2023-01-22,4,210147125.0,36718053.0,552,696257,3,35699675.0,322121.0,
5676080,Brasil,,,76,,,,2023-01-23,4,210147125.0,36730913.0,12860,696324,67,35735781.0,298808.0,
5676081,Brasil,,,76,,,,2023-01-24,4,210147125.0,36751410.0,20497,696485,161,35773623.0,281302.0,
5676082,Brasil,,,76,,,,2023-01-25,4,210147125.0,36768677.0,17267,696603,118,35795631.0,276443.0,
5676083,Brasil,,,76,,,,2023-01-26,4,210147125.0,36780127.0,11450,696696,93,35803705.0,279726.0,
5676084,Brasil,,,76,,,,2023-01-27,4,210147125.0,36791267.0,11140,696742,46,35812908.0,281617.0,
5676085,Brasil,,,76,,,,2023-01-28,4,210147125.0,36793778.0,2511,696757,15,35828380.0,268641.0,
5676086,Brasil,,,76,,,,2023-01-29,5,210147125.0,36794261.0,483,696759,2,35853682.0,243820.0,
5676087,Brasil,,,76,,,,2023-01-30,5,210147125.0,36807814.0,13553,696892,133,35890413.0,220509.0,
5676088,Brasil,,,76,,,,2023-01-31,5,210147125.0,36824580.0,16766,697074,182,35919372.0,208134.0,
5676089,Brasil,,,76,,,,2023-02-01,5,210147125.0,36837943.0,13363,697200,126,35933396.0,207347.0,
5676090,Brasil,,,76,,,,2023-02-02,5,210147125.0,36857916.0,19973,697248,48,35946758.0,213910.0,
5676091,Brasil,,,76,,,,2023-02-03,5,210147125.0,36866658.0,8742,697345,97,35948241.0,221072.0,
5676092,Brasil,,,76,,,,2023-02-04,5,210147125.0,36868219.0,1561,697360,15,35953131.0,217728.0,
5676093,Brasil,,,76,,,,2023-02-05,6,210147125.0,36868946.0,727,697361,1,35966707.0,204878.0,
5676094,Brasil,,,76,,,,2023-02-06,6,210147125.0,36878774.0,9828,697439,78,35991588.0,189747.0,
5676095,Brasil,,,76,,,,2023-02-07,6,210147125.0,36887991.0,9217,697533,94,36009893.0,180565.0,
5676096,Brasil,,,76,,,,2023-02-08,6,210147125.0,36907890.0,19899,697583,50,36029839.0,180468.0,
5676097,Brasil,,,76,,,,2023-02-09,6,210147125.0,36917623.0,9733,697620,37,36032982.0,187021.0,
5676098,Brasil,,,76,,,,2023-02-10,6,210147125.0,36930339.0,12716,697662,42,36037560.0,195117.0,
5676099,Brasil,,,76,,,,2023-02-11,6,210147125.0,36932532.0,2193,697674,12,36042782.0,192076.0,
5676100,Brasil,,,76,,,,2023-02-12,7,210147125.0,36932830.0,298,697674,0,36054786.0,180370.0,
5676101,Brasil,,,76,,,,2023-02-13,7,210147125.0,36953492.0,20662,697762,88,36083958.0,171772.0,
5676102,Brasil,,,76,,,,2023-02-14,7,210147125.0,36949318.0,-4174,697848,86,36087362.0,164108.0,
5676103,Brasil,,,76,,,,2023-02-15,7,210147125.0,36960888.0,11570,697894,46,36097919.0,165075.0,
5676104,Brasil,,,76,,,,2023-02-16,7,210147125.0,36970513.0,9625,698014,120,36106527.0,165972.0,
5676105,Brasil,,,76,,,,2023-02-17,7,210147125.0,36987682.0,17169,698047,33,36116408.0,173227.0,
5676106,Brasil,,,76,,,,2023-02-18,7,210147125.0,36989373.0,1691,698056,9,36118809.0,172508.0,
5676107,Brasil,,,76,,,,2023-02-19,8,210147125.0,36989857.0,484,698056,0,36127275.0,164526.0,
5676108,Brasil,,,76,,,,2023-02-20,8,210147125.0,36990274.0,417,698058,2,36143411.0,148805.0,
5676109,Brasil,,,76,,,,2023-02-21,8,210147125.0,36992154.0,1880,698069,11,36158293.0,135792.0,
5676110,Brasil,,,76,,,,2023-02-22,8,210147125.0,36997328.0,5174,698381,312,36170812.0,128135.0,
5676111,Brasil,,,76,,,,2023-02-23,8,210147125.0,37008944.0,11616,698834,453,36179646.0,130464.0,
5676112,Brasil,,,76,,,,2023-02-24,8,210147125.0,37020531.0,11587,698928,94,36185975.0,135628.0,
5676113,Brasil,,,76,,,,2023-02-25,8,210147125.0,37023465.0,2934,698946,18,36186902.0,137617.0,
5676114,Brasil,,,76,,,,2023-02-26,9,210147125.0,37024417.0,952,698947,1,36195640.0,129830.0,
5676115,Brasil,,,76,,,,2023-02-27,9,210147125.0,37038230.0,13813,699006,59,36216411.0,122813.0,
5676116,Brasil,,,76,,,,2023-02-28,9,210147125.0,37052936.0,14706,699087,81,36235329.0,118520.0,
5676117,Brasil,,,76,,,,2023-03-01,9,210147125.0,37063464.0,10528,699197,110,36241001.0,123266.0,
5676118,Brasil,,,76,,,,2023-03-02,9,210147125.0,37066791.0,3327,699243,46,36239891.0,127657.0,
5676119,Brasil,,,76,,,,2023-03-03,9,210147125.0,37076053.0,9262,699276,33,36249161.0,127616.0,
5676120,Brasil,,,76,,,,2023-03-04,9,210147125.0,37085520.0,9467,699310,34,36256816.0,129394.0,
5676121,Brasil,,,76,,,,2023-03-05,10,210147125.0,37085520.0,0,699310,0,36259876.0,126334.0,
5676122,Brasil,,,76,,,,2023-03-06,10,210147125.0,37085520.0,0,699310,0,36262322.0,123888.0,
5676123,Brasil,,,76,,,,2023-03-07,10,210147125.0,37085520.0,0,699310,0,36275041.0,111169.0,
5676124,Brasil,,,76,,,,2023-03-08,10,210147125.0,37085520.0,0,699310,0,36284485.0,101725.0,
5676125,Brasil,,,76,,,,2023-03-09,10,210147125.0,37085520.0,0,699310,0,36290917.0,95293.0,
5676126,Brasil,,,76,,,,2023-03-10,10,210147125.0,37085520.0,0,699310,0,36291779.0,94431.0,
5676127,Brasil,,,76,,,,2023-03-11,10,210147125.0,37145514.0,59994,699634,324,36332480.0,113400.0,
