Date,Open,High,Low,Close,Adj Close,Volume
2023-07-28,29212.164063,29521.513672,29125.845703,29319.246094,29319.246094,11218474952
2023-07-29,29319.445313,29396.843750,29264.166016,29356.917969,29356.917969,6481775959
2023-07-30,29357.093750,29443.169922,29059.501953,29275.308594,29275.308594,8678454527
2023-07-31,29278.314453,29489.873047,29131.578125,29230.111328,29230.111328,11656781982
2023-08-01,29230.873047,29675.732422,28657.023438,29675.732422,29675.732422,18272392391
2023-08-02,29704.146484,29987.998047,28946.509766,29151.958984,29151.958984,19212655598
2023-08-03,29161.812500,29375.707031,28959.488281,29178.679688,29178.679688,12780357746
2023-08-04,29174.382813,29302.078125,28885.335938,29074.091797,29074.091797,12036639988
2023-08-05,29075.388672,29102.464844,28957.796875,29042.126953,29042.126953,6598366353
2023-08-06,29043.701172,29160.822266,28963.833984,29041.855469,29041.855469,7269806994
2023-08-07,29038.513672,29244.281250,28724.140625,29180.578125,29180.578125,13618163710
2023-08-08,29180.019531,30176.796875,29113.814453,29765.492188,29765.492188,17570561357
2023-08-09,29766.695313,30093.435547,29376.800781,29561.494141,29561.494141,18379521213
2023-08-10,29563.972656,29688.564453,29354.447266,29429.591797,29429.591797,11865344789
2023-08-11,29424.902344,29517.773438,29253.517578,29397.714844,29397.714844,10195168197
2023-08-12,29399.787109,29465.113281,29357.587891,29415.964844,29415.964844,6194358008
2023-08-13,29416.593750,29441.433594,29265.806641,29282.914063,29282.914063,7329897180
2023-08-14,29283.263672,29660.253906,29124.105469,29408.443359,29408.443359,14013695304
2023-08-15,29408.048828,29439.121094,29088.853516,29170.347656,29170.347656,12640195779
2023-08-16,29169.074219,29221.976563,28701.779297,28701.779297,28701.779297,14949271904
2023-08-17,28699.802734,28745.947266,25409.111328,26664.550781,26664.550781,31120851211
2023-08-18,26636.078125,26808.195313,25668.921875,26049.556641,26049.556641,24026236529
2023-08-19,26047.832031,26249.449219,25802.408203,26096.205078,26096.205078,10631443812
2023-08-20,26096.861328,26260.681641,26004.314453,26189.583984,26189.583984,9036580420
2023-08-21,26188.691406,26220.201172,25846.087891,26124.140625,26124.140625,13371557893
2023-08-22,26130.748047,26135.507813,25520.728516,26031.656250,26031.656250,14503820706
2023-08-23,26040.474609,26786.898438,25804.998047,26431.640625,26431.640625,16985265785
2023-08-24,26431.519531,26554.910156,25914.925781,26162.373047,26162.373047,12871532023
2023-08-25,26163.679688,26248.103516,25786.812500,26047.667969,26047.667969,12406045118
2023-08-26,26047.234375,26107.384766,25983.878906,26008.462891,26008.462891,6034817316
2023-08-27,26008.242188,26165.373047,25965.097656,26089.693359,26089.693359,6913768611
2023-08-28,26089.615234,26198.578125,25880.599609,26106.150391,26106.150391,11002805166
2023-08-29,null,null,null,null,null,null
2023-08-30,27730.248047,27739.591797,27548.031250,27548.031250,27548.031250,29782908928
